min_dist	S	d3	d4	d5	ip	anchor	edits	notes
9	134	8	0	0	5	135,9,2,0,0	S-1 d3-1 d4-2 ip+5	
9	135	2	2	2	0	135,9,2,0,0	d3-7 d5+2	s11-grammar-subregion-closed
9	135	3	2	1	2	135,9,2,0,0	d3-6 d5+1 ip+2	
9	135	3	4	0	1	135,9,2,0,0	d3-6 d4+2 ip+1	
9	135	4	2	0	4	135,9,2,0,0	d3-5 ip+4	
9	135	5	0	2	1	135,9,2,0,0	d3-4 d4-2 d5+2 ip+1	
9	135	6	0	1	3	135,9,2,0,0	d3-3 d4-2 d5+1 ip+3	
9	135	7	0	0	5	135,9,2,0,0	d3-2 d4-2 ip+5	
9	136	3	1	2	0	138,8,1,0,0	S-2 d3-5 d5+2	s11-grammar-subregion-closed
9	136	3	2	1	1	135,9,2,0,0	S+1 d3-6 d5+1 ip+1	
9	136	3	4	0	0	135,9,2,0,0	S+1 d3-6 d4+2	s11-grammar-subregion-closed
9	136	4	1	1	2	138,8,1,0,0	S-2 d3-4 d5+1 ip+2	
9	136	4	2	0	3	135,9,2,0,0	S+1 d3-5 ip+3	
9	136	5	1	0	4	138,8,1,0,0	S-2 d3-3 ip+4	
9	137	2	1	2	0	138,8,1,0,0	S-1 d3-6 d5+2	s11-grammar-subregion-closed
9	137	3	1	1	2	138,8,1,0,0	S-1 d3-5 d5+1 ip+2	
9	137	3	3	0	1	138,8,1,0,0	S-1 d3-5 d4+2 ip+1	
9	137	4	1	0	4	138,8,1,0,0	S-1 d3-4 ip+4	
9	138	1	1	2	0	138,8,1,0,0	d3-7 d5+2	s11-grammar-subregion-closed
9	138	2	1	1	2	138,8,1,0,0	d3-6 d5+1 ip+2	
9	138	2	3	0	1	138,8,1,0,0	d3-6 d4+2 ip+1	
9	138	3	1	0	4	138,8,1,0,0	d3-5 ip+4	
9	139	0	1	2	0	140,6,1,0,0	S-1 d3-6 d5+2	s11-grammar-subregion-closed
9	139	1	1	1	2	140,6,1,0,0	S-1 d3-5 d5+1 ip+2	
9	139	1	3	0	1	140,6,1,0,0	S-1 d3-5 d4+2 ip+1	
9	139	2	1	0	4	140,6,1,0,0	S-1 d3-4 ip+4	
9	140	0	1	1	2	140,6,1,0,0	d3-6 d5+1 ip+2	
9	140	0	3	0	1	140,6,1,0,0	d3-6 d4+2 ip+1	
9	140	1	1	0	4	140,6,1,0,0	d3-5 ip+4	
9	141	0	0	2	0	141,7,0,0,0	d3-7 d5+2	s11-grammar-subregion-closed
9	141	0	1	1	1	140,6,1,0,0	S+1 d3-6 d5+1 ip+1	
9	141	0	3	0	0	140,6,1,0,0	S+1 d3-6 d4+2	s11-grammar-subregion-closed
9	141	1	0	1	2	141,7,0,0,0	d3-6 d5+1 ip+2	
9	141	1	1	0	3	140,6,1,0,0	S+1 d3-5 ip+3	
9	141	2	0	0	4	141,7,0,0,0	d3-5 ip+4	
9	142	0	0	1	2	142,6,0,0,0	d3-6 d5+1 ip+2	
9	142	0	2	0	1	142,6,0,0,0	d3-6 d4+2 ip+1	
9	142	1	0	0	4	142,6,0,0,0	d3-5 ip+4	
9	143	0	0	0	4	143,5,0,0,0	d3-5 ip+4	
10	128	9	3	1	1	135,9,2,0,0	S-7 d4+1 d5+1 ip+1	
10	128	9	5	0	0	135,9,2,0,0	S-7 d4+3	s11-grammar-subregion-closed
10	128	10	3	1	0	135,9,2,0,0	S-7 d3+1 d4+1 d5+1	s11-grammar-subregion-closed
10	129	8	3	1	1	135,9,2,0,0	S-6 d3-1 d4+1 d5+1 ip+1	
10	129	8	5	0	0	135,9,2,0,0	S-6 d3-1 d4+3	s11-grammar-subregion-closed
10	129	9	1	2	1	135,9,2,0,0	S-6 d4-1 d5+2 ip+1	
10	129	9	3	0	3	135,9,2,0,0	S-6 d4+1 ip+3	
10	129	10	1	2	0	135,9,2,0,0	S-6 d3+1 d4-1 d5+2	s11-grammar-subregion-closed
10	129	10	3	0	2	135,9,2,0,0	S-6 d3+1 d4+1 ip+2	
10	129	11	3	0	1	135,9,2,0,0	S-6 d3+2 d4+1 ip+1	
10	129	12	3	0	0	135,9,2,0,0	S-6 d3+3 d4+1	s11-grammar-subregion-closed
10	130	7	3	1	1	135,9,2,0,0	S-5 d3-2 d4+1 d5+1 ip+1	
10	130	7	5	0	0	135,9,2,0,0	S-5 d3-2 d4+3	s11-grammar-subregion-closed
10	130	8	1	2	1	135,9,2,0,0	S-5 d3-1 d4-1 d5+2 ip+1	
10	130	8	3	0	3	135,9,2,0,0	S-5 d3-1 d4+1 ip+3	
10	130	9	1	1	3	135,9,2,0,0	S-5 d4-1 d5+1 ip+3	
10	130	10	1	1	2	135,9,2,0,0	S-5 d3+1 d4-1 d5+1 ip+2	
10	130	11	1	1	1	135,9,2,0,0	S-5 d3+2 d4-1 d5+1 ip+1	
10	130	12	1	1	0	135,9,2,0,0	S-5 d3+3 d4-1 d5+1	s11-grammar-subregion-closed
10	131	6	3	1	1	135,9,2,0,0	S-4 d3-3 d4+1 d5+1 ip+1	
10	131	6	5	0	0	135,9,2,0,0	S-4 d3-3 d4+3	s11-grammar-subregion-closed
10	131	7	1	2	1	135,9,2,0,0	S-4 d3-2 d4-1 d5+2 ip+1	
10	131	7	3	0	3	135,9,2,0,0	S-4 d3-2 d4+1 ip+3	
10	131	8	1	1	3	135,9,2,0,0	S-4 d3-1 d4-1 d5+1 ip+3	
10	131	9	1	0	5	135,9,2,0,0	S-4 d4-1 ip+5	
10	131	10	1	0	4	135,9,2,0,0	S-4 d3+1 d4-1 ip+4	
10	131	11	1	0	3	135,9,2,0,0	S-4 d3+2 d4-1 ip+3	
10	131	12	1	0	2	135,9,2,0,0	S-4 d3+3 d4-1 ip+2	
10	131	13	1	0	1	135,9,2,0,0	S-4 d3+4 d4-1 ip+1	
10	131	14	1	0	0	135,9,2,0,0	S-4 d3+5 d4-1	s11-grammar-subregion-closed
10	132	5	3	1	1	135,9,2,0,0	S-3 d3-4 d4+1 d5+1 ip+1	
10	132	5	5	0	0	135,9,2,0,0	S-3 d3-4 d4+3	s11-grammar-subregion-closed
10	132	6	1	2	1	135,9,2,0,0	S-3 d3-3 d4-1 d5+2 ip+1	
10	132	6	3	0	3	135,9,2,0,0	S-3 d3-3 d4+1 ip+3	
10	132	7	1	1	3	135,9,2,0,0	S-3 d3-2 d4-1 d5+1 ip+3	
10	132	8	1	0	5	135,9,2,0,0	S-3 d3-1 d4-1 ip+5	
10	133	4	3	1	1	135,9,2,0,0	S-2 d3-5 d4+1 d5+1 ip+1	
10	133	4	5	0	0	135,9,2,0,0	S-2 d3-5 d4+3	s11-grammar-subregion-closed
10	133	5	1	2	1	135,9,2,0,0	S-2 d3-4 d4-1 d5+2 ip+1	
10	133	5	3	0	3	135,9,2,0,0	S-2 d3-4 d4+1 ip+3	
10	133	6	1	1	3	135,9,2,0,0	S-2 d3-3 d4-1 d5+1 ip+3	
10	133	7	1	0	5	135,9,2,0,0	S-2 d3-2 d4-1 ip+5	
10	134	3	3	1	1	135,9,2,0,0	S-1 d3-6 d4+1 d5+1 ip+1	
10	134	3	5	0	0	135,9,2,0,0	S-1 d3-6 d4+3	s11-grammar-subregion-closed
10	134	4	1	2	1	135,9,2,0,0	S-1 d3-5 d4-1 d5+2 ip+1	
10	134	4	3	0	3	135,9,2,0,0	S-1 d3-5 d4+1 ip+3	
10	134	5	1	1	3	135,9,2,0,0	S-1 d3-4 d4-1 d5+1 ip+3	
10	134	6	1	0	5	135,9,2,0,0	S-1 d3-3 d4-1 ip+5	
10	135	2	3	1	1	135,9,2,0,0	d3-7 d4+1 d5+1 ip+1	
10	135	2	5	0	0	135,9,2,0,0	d3-7 d4+3	s11-grammar-subregion-closed
10	135	3	1	2	1	135,9,2,0,0	d3-6 d4-1 d5+2 ip+1	
10	135	3	3	0	3	135,9,2,0,0	d3-6 d4+1 ip+3	
10	135	4	1	1	3	135,9,2,0,0	d3-5 d4-1 d5+1 ip+3	
10	135	5	1	0	5	135,9,2,0,0	d3-4 d4-1 ip+5	
10	136	2	3	1	0	135,9,2,0,0	S+1 d3-7 d4+1 d5+1	s11-grammar-subregion-closed
10	136	3	3	0	2	135,9,2,0,0	S+1 d3-6 d4+1 ip+2	
10	136	4	0	2	1	138,8,1,0,0	S-2 d3-4 d4-1 d5+2 ip+1	
10	136	5	0	1	3	138,8,1,0,0	S-2 d3-3 d4-1 d5+1 ip+3	
10	136	6	0	0	5	138,8,1,0,0	S-2 d3-2 d4-1 ip+5	
10	137	2	2	1	1	138,8,1,0,0	S-1 d3-6 d4+1 d5+1 ip+1	
10	137	2	4	0	0	138,8,1,0,0	S-1 d3-6 d4+3	s11-grammar-subregion-closed
10	137	3	0	2	1	138,8,1,0,0	S-1 d3-5 d4-1 d5+2 ip+1	
10	137	3	2	0	3	138,8,1,0,0	S-1 d3-5 d4+1 ip+3	
10	137	4	0	1	3	138,8,1,0,0	S-1 d3-4 d4-1 d5+1 ip+3	
10	137	5	0	0	5	138,8,1,0,0	S-1 d3-3 d4-1 ip+5	
10	138	1	2	1	1	138,8,1,0,0	d3-7 d4+1 d5+1 ip+1	
10	138	1	4	0	0	138,8,1,0,0	d3-7 d4+3	s11-grammar-subregion-closed
10	138	2	0	2	1	138,8,1,0,0	d3-6 d4-1 d5+2 ip+1	
10	138	2	2	0	3	138,8,1,0,0	d3-6 d4+1 ip+3	
10	138	3	0	1	3	138,8,1,0,0	d3-5 d4-1 d5+1 ip+3	
10	138	4	0	0	5	138,8,1,0,0	d3-4 d4-1 ip+5	
10	139	0	2	1	1	140,6,1,0,0	S-1 d3-6 d4+1 d5+1 ip+1	
10	139	0	4	0	0	140,6,1,0,0	S-1 d3-6 d4+3	s11-grammar-subregion-closed
10	139	1	0	2	1	140,6,1,0,0	S-1 d3-5 d4-1 d5+2 ip+1	
10	139	1	2	0	3	140,6,1,0,0	S-1 d3-5 d4+1 ip+3	
10	139	2	0	1	3	140,6,1,0,0	S-1 d3-4 d4-1 d5+1 ip+3	
10	139	3	0	0	5	140,6,1,0,0	S-1 d3-3 d4-1 ip+5	
10	140	0	0	2	1	140,6,1,0,0	d3-6 d4-1 d5+2 ip+1	
10	140	0	2	0	3	140,6,1,0,0	d3-6 d4+1 ip+3	
10	140	1	0	1	3	140,6,1,0,0	d3-5 d4-1 d5+1 ip+3	
10	140	2	0	0	5	140,6,1,0,0	d3-4 d4-1 ip+5	
10	141	0	2	0	2	140,6,1,0,0	S+1 d3-6 d4+1 ip+2	
10	142	0	1	0	3	142,6,0,0,0	d3-6 d4+1 ip+3	
11	127	9	2	2	1	135,9,2,0,0	S-8 d5+2 ip+1	
11	127	9	4	1	0	135,9,2,0,0	S-8 d4+2 d5+1	s11-grammar-subregion-closed
11	127	10	2	2	0	135,9,2,0,0	S-8 d3+1 d5+2	s11-grammar-subregion-closed
11	128	8	2	2	1	135,9,2,0,0	S-7 d3-1 d5+2 ip+1	
11	128	8	4	1	0	135,9,2,0,0	S-7 d3-1 d4+2 d5+1	s11-grammar-subregion-closed
11	128	9	2	1	3	135,9,2,0,0	S-7 d5+1 ip+3	
11	128	9	4	0	2	135,9,2,0,0	S-7 d4+2 ip+2	
11	128	10	2	1	2	135,9,2,0,0	S-7 d3+1 d5+1 ip+2	
11	128	10	4	0	1	135,9,2,0,0	S-7 d3+1 d4+2 ip+1	
11	128	11	2	1	1	135,9,2,0,0	S-7 d3+2 d5+1 ip+1	
11	128	11	4	0	0	135,9,2,0,0	S-7 d3+2 d4+2	s11-grammar-subregion-closed
11	128	12	2	1	0	135,9,2,0,0	S-7 d3+3 d5+1	s11-grammar-subregion-closed
11	129	7	2	2	1	135,9,2,0,0	S-6 d3-2 d5+2 ip+1	
11	129	7	4	1	0	135,9,2,0,0	S-6 d3-2 d4+2 d5+1	s11-grammar-subregion-closed
11	129	8	2	1	3	135,9,2,0,0	S-6 d3-1 d5+1 ip+3	
11	129	8	4	0	2	135,9,2,0,0	S-6 d3-1 d4+2 ip+2	
11	129	9	0	3	0	135,9,2,0,0	S-6 d4-2 d5+3	s11-grammar-subregion-closed
11	129	9	2	0	5	135,9,2,0,0	S-6 ip+5	
11	129	10	2	0	4	135,9,2,0,0	S-6 d3+1 ip+4	
11	129	11	2	0	3	135,9,2,0,0	S-6 d3+2 ip+3	
11	129	12	2	0	2	135,9,2,0,0	S-6 d3+3 ip+2	
11	129	13	2	0	1	135,9,2,0,0	S-6 d3+4 ip+1	
11	129	14	2	0	0	135,9,2,0,0	S-6 d3+5	s11-grammar-subregion-closed
11	130	6	2	2	1	135,9,2,0,0	S-5 d3-3 d5+2 ip+1	
11	130	6	4	1	0	135,9,2,0,0	S-5 d3-3 d4+2 d5+1	s11-grammar-subregion-closed
11	130	7	2	1	3	135,9,2,0,0	S-5 d3-2 d5+1 ip+3	
11	130	7	4	0	2	135,9,2,0,0	S-5 d3-2 d4+2 ip+2	
11	130	8	0	3	0	135,9,2,0,0	S-5 d3-1 d4-2 d5+3	s11-grammar-subregion-closed
11	130	8	2	0	5	135,9,2,0,0	S-5 d3-1 ip+5	
11	130	9	0	2	2	135,9,2,0,0	S-5 d4-2 d5+2 ip+2	
11	130	10	0	2	1	135,9,2,0,0	S-5 d3+1 d4-2 d5+2 ip+1	
11	130	11	0	2	0	135,9,2,0,0	S-5 d3+2 d4-2 d5+2	s11-grammar-subregion-closed
11	131	5	2	2	1	135,9,2,0,0	S-4 d3-4 d5+2 ip+1	
11	131	5	4	1	0	135,9,2,0,0	S-4 d3-4 d4+2 d5+1	s11-grammar-subregion-closed
11	131	6	2	1	3	135,9,2,0,0	S-4 d3-3 d5+1 ip+3	
11	131	6	4	0	2	135,9,2,0,0	S-4 d3-3 d4+2 ip+2	
11	131	7	0	3	0	135,9,2,0,0	S-4 d3-2 d4-2 d5+3	s11-grammar-subregion-closed
11	131	7	2	0	5	135,9,2,0,0	S-4 d3-2 ip+5	
11	131	8	0	2	2	135,9,2,0,0	S-4 d3-1 d4-2 d5+2 ip+2	
11	131	9	0	1	4	135,9,2,0,0	S-4 d4-2 d5+1 ip+4	
11	131	10	0	1	3	135,9,2,0,0	S-4 d3+1 d4-2 d5+1 ip+3	
11	131	11	0	1	2	135,9,2,0,0	S-4 d3+2 d4-2 d5+1 ip+2	
11	131	12	0	1	1	135,9,2,0,0	S-4 d3+3 d4-2 d5+1 ip+1	
11	131	13	0	1	0	135,9,2,0,0	S-4 d3+4 d4-2 d5+1	s11-grammar-subregion-closed
11	132	4	2	2	1	135,9,2,0,0	S-3 d3-5 d5+2 ip+1	
11	132	4	4	1	0	135,9,2,0,0	S-3 d3-5 d4+2 d5+1	s11-grammar-subregion-closed
11	132	5	2	1	3	135,9,2,0,0	S-3 d3-4 d5+1 ip+3	
11	132	5	4	0	2	135,9,2,0,0	S-3 d3-4 d4+2 ip+2	
11	132	6	0	3	0	135,9,2,0,0	S-3 d3-3 d4-2 d5+3	s11-grammar-subregion-closed
11	132	6	2	0	5	135,9,2,0,0	S-3 d3-3 ip+5	
11	132	7	0	2	2	135,9,2,0,0	S-3 d3-2 d4-2 d5+2 ip+2	
11	132	8	0	1	4	135,9,2,0,0	S-3 d3-1 d4-2 d5+1 ip+4	
11	132	9	0	0	6	135,9,2,0,0	S-3 d4-2 ip+6	
11	132	10	0	0	5	135,9,2,0,0	S-3 d3+1 d4-2 ip+5	
11	132	11	0	0	4	135,9,2,0,0	S-3 d3+2 d4-2 ip+4	
11	132	12	0	0	3	135,9,2,0,0	S-3 d3+3 d4-2 ip+3	
11	132	13	0	0	2	135,9,2,0,0	S-3 d3+4 d4-2 ip+2	
11	132	14	0	0	1	135,9,2,0,0	S-3 d3+5 d4-2 ip+1	
11	132	15	0	0	0	135,9,2,0,0	S-3 d3+6 d4-2	s11-grammar-subregion-closed
11	133	3	2	2	1	135,9,2,0,0	S-2 d3-6 d5+2 ip+1	
11	133	3	4	1	0	135,9,2,0,0	S-2 d3-6 d4+2 d5+1	s11-grammar-subregion-closed
11	133	4	2	1	3	135,9,2,0,0	S-2 d3-5 d5+1 ip+3	
11	133	4	4	0	2	135,9,2,0,0	S-2 d3-5 d4+2 ip+2	
11	133	5	0	3	0	135,9,2,0,0	S-2 d3-4 d4-2 d5+3	s11-grammar-subregion-closed
11	133	5	2	0	5	135,9,2,0,0	S-2 d3-4 ip+5	
11	133	6	0	2	2	135,9,2,0,0	S-2 d3-3 d4-2 d5+2 ip+2	
11	133	7	0	1	4	135,9,2,0,0	S-2 d3-2 d4-2 d5+1 ip+4	
11	133	8	0	0	6	135,9,2,0,0	S-2 d3-1 d4-2 ip+6	
11	134	2	2	2	1	135,9,2,0,0	S-1 d3-7 d5+2 ip+1	
11	134	2	4	1	0	135,9,2,0,0	S-1 d3-7 d4+2 d5+1	s11-grammar-subregion-closed
11	134	3	2	1	3	135,9,2,0,0	S-1 d3-6 d5+1 ip+3	
11	134	3	4	0	2	135,9,2,0,0	S-1 d3-6 d4+2 ip+2	
11	134	4	0	3	0	135,9,2,0,0	S-1 d3-5 d4-2 d5+3	s11-grammar-subregion-closed
11	134	4	2	0	5	135,9,2,0,0	S-1 d3-5 ip+5	
11	134	5	0	2	2	135,9,2,0,0	S-1 d3-4 d4-2 d5+2 ip+2	
11	134	6	0	1	4	135,9,2,0,0	S-1 d3-3 d4-2 d5+1 ip+4	
11	134	7	0	0	6	135,9,2,0,0	S-1 d3-2 d4-2 ip+6	
11	135	1	2	2	1	135,9,2,0,0	d3-8 d5+2 ip+1	
11	135	1	4	1	0	135,9,2,0,0	d3-8 d4+2 d5+1	s11-grammar-subregion-closed
11	135	2	2	1	3	135,9,2,0,0	d3-7 d5+1 ip+3	
11	135	2	4	0	2	135,9,2,0,0	d3-7 d4+2 ip+2	
11	135	3	0	3	0	135,9,2,0,0	d3-6 d4-2 d5+3	s11-grammar-subregion-closed
11	135	3	2	0	5	135,9,2,0,0	d3-6 ip+5	
11	135	4	0	2	2	135,9,2,0,0	d3-5 d4-2 d5+2 ip+2	
11	135	5	0	1	4	135,9,2,0,0	d3-4 d4-2 d5+1 ip+4	
11	135	6	0	0	6	135,9,2,0,0	d3-3 d4-2 ip+6	
11	136	1	2	2	0	135,9,2,0,0	S+1 d3-8 d5+2	s11-grammar-subregion-closed
11	136	2	1	2	1	138,8,1,0,0	S-2 d3-6 d5+2 ip+1	
11	136	2	2	1	2	135,9,2,0,0	S+1 d3-7 d5+1 ip+2	
11	136	2	4	0	1	135,9,2,0,0	S+1 d3-7 d4+2 ip+1	
11	136	3	1	1	3	138,8,1,0,0	S-2 d3-5 d5+1 ip+3	
11	136	3	2	0	4	135,9,2,0,0	S+1 d3-6 ip+4	
11	136	4	1	0	5	138,8,1,0,0	S-2 d3-4 ip+5	
11	137	1	1	2	1	138,8,1,0,0	S-1 d3-7 d5+2 ip+1	
11	137	1	3	1	0	138,8,1,0,0	S-1 d3-7 d4+2 d5+1	s11-grammar-subregion-closed
11	137	2	1	1	3	138,8,1,0,0	S-1 d3-6 d5+1 ip+3	
11	137	2	3	0	2	138,8,1,0,0	S-1 d3-6 d4+2 ip+2	
11	137	3	1	0	5	138,8,1,0,0	S-1 d3-5 ip+5	
11	138	0	1	2	1	138,8,1,0,0	d3-8 d5+2 ip+1	
11	138	0	3	1	0	138,8,1,0,0	d3-8 d4+2 d5+1	s11-grammar-subregion-closed
11	138	1	1	1	3	138,8,1,0,0	d3-7 d5+1 ip+3	
11	138	1	3	0	2	138,8,1,0,0	d3-7 d4+2 ip+2	
11	138	2	1	0	5	138,8,1,0,0	d3-6 ip+5	
11	139	0	1	1	3	140,6,1,0,0	S-1 d3-6 d5+1 ip+3	
11	139	0	3	0	2	140,6,1,0,0	S-1 d3-6 d4+2 ip+2	
11	139	1	1	0	5	140,6,1,0,0	S-1 d3-5 ip+5	
11	140	0	1	0	5	140,6,1,0,0	d3-6 ip+5	
11	141	0	0	1	3	141,7,0,0,0	d3-7 d5+1 ip+3	
11	141	0	1	0	4	140,6,1,0,0	S+1 d3-6 ip+4	
11	141	1	0	0	5	141,7,0,0,0	d3-6 ip+5	
11	142	0	0	0	5	142,6,0,0,0	d3-6 ip+5	
12	126	9	3	2	0	135,9,2,0,0	S-9 d4+1 d5+2	s11-grammar-subregion-closed
12	127	8	3	2	0	135,9,2,0,0	S-8 d3-1 d4+1 d5+2	s11-grammar-subregion-closed
12	127	9	1	3	0	135,9,2,0,0	S-8 d4-1 d5+3	s11-grammar-subregion-closed
12	127	9	3	1	2	135,9,2,0,0	S-8 d4+1 d5+1 ip+2	
12	127	9	5	0	1	135,9,2,0,0	S-8 d4+3 ip+1	
12	127	10	3	1	1	135,9,2,0,0	S-8 d3+1 d4+1 d5+1 ip+1	
12	127	10	5	0	0	135,9,2,0,0	S-8 d3+1 d4+3	s11-grammar-subregion-closed
12	127	11	3	1	0	135,9,2,0,0	S-8 d3+2 d4+1 d5+1	s11-grammar-subregion-closed
12	128	7	3	2	0	135,9,2,0,0	S-7 d3-2 d4+1 d5+2	s11-grammar-subregion-closed
12	128	8	1	3	0	135,9,2,0,0	S-7 d3-1 d4-1 d5+3	s11-grammar-subregion-closed
12	128	8	3	1	2	135,9,2,0,0	S-7 d3-1 d4+1 d5+1 ip+2	
12	128	8	5	0	1	135,9,2,0,0	S-7 d3-1 d4+3 ip+1	
12	128	9	1	2	2	135,9,2,0,0	S-7 d4-1 d5+2 ip+2	
12	128	9	3	0	4	135,9,2,0,0	S-7 d4+1 ip+4	
12	128	10	1	2	1	135,9,2,0,0	S-7 d3+1 d4-1 d5+2 ip+1	
12	128	10	3	0	3	135,9,2,0,0	S-7 d3+1 d4+1 ip+3	
12	128	11	1	2	0	135,9,2,0,0	S-7 d3+2 d4-1 d5+2	s11-grammar-subregion-closed
12	128	11	3	0	2	135,9,2,0,0	S-7 d3+2 d4+1 ip+2	
12	128	12	3	0	1	135,9,2,0,0	S-7 d3+3 d4+1 ip+1	
12	128	13	3	0	0	135,9,2,0,0	S-7 d3+4 d4+1	s11-grammar-subregion-closed
12	129	6	3	2	0	135,9,2,0,0	S-6 d3-3 d4+1 d5+2	s11-grammar-subregion-closed
12	129	7	1	3	0	135,9,2,0,0	S-6 d3-2 d4-1 d5+3	s11-grammar-subregion-closed
12	129	7	3	1	2	135,9,2,0,0	S-6 d3-2 d4+1 d5+1 ip+2	
12	129	7	5	0	1	135,9,2,0,0	S-6 d3-2 d4+3 ip+1	
12	129	8	1	2	2	135,9,2,0,0	S-6 d3-1 d4-1 d5+2 ip+2	
12	129	8	3	0	4	135,9,2,0,0	S-6 d3-1 d4+1 ip+4	
12	129	9	1	1	4	135,9,2,0,0	S-6 d4-1 d5+1 ip+4	
12	129	10	1	1	3	135,9,2,0,0	S-6 d3+1 d4-1 d5+1 ip+3	
12	129	11	1	1	2	135,9,2,0,0	S-6 d3+2 d4-1 d5+1 ip+2	
12	129	12	1	1	1	135,9,2,0,0	S-6 d3+3 d4-1 d5+1 ip+1	
12	129	13	1	1	0	135,9,2,0,0	S-6 d3+4 d4-1 d5+1	s11-grammar-subregion-closed
12	130	5	3	2	0	135,9,2,0,0	S-5 d3-4 d4+1 d5+2	s11-grammar-subregion-closed
12	130	6	1	3	0	135,9,2,0,0	S-5 d3-3 d4-1 d5+3	s11-grammar-subregion-closed
12	130	6	3	1	2	135,9,2,0,0	S-5 d3-3 d4+1 d5+1 ip+2	
12	130	6	5	0	1	135,9,2,0,0	S-5 d3-3 d4+3 ip+1	
12	130	7	1	2	2	135,9,2,0,0	S-5 d3-2 d4-1 d5+2 ip+2	
12	130	7	3	0	4	135,9,2,0,0	S-5 d3-2 d4+1 ip+4	
12	130	8	1	1	4	135,9,2,0,0	S-5 d3-1 d4-1 d5+1 ip+4	
12	130	9	1	0	6	135,9,2,0,0	S-5 d4-1 ip+6	
12	130	10	1	0	5	135,9,2,0,0	S-5 d3+1 d4-1 ip+5	
12	130	11	1	0	4	135,9,2,0,0	S-5 d3+2 d4-1 ip+4	
12	130	12	1	0	3	135,9,2,0,0	S-5 d3+3 d4-1 ip+3	
12	130	13	1	0	2	135,9,2,0,0	S-5 d3+4 d4-1 ip+2	
12	130	14	1	0	1	135,9,2,0,0	S-5 d3+5 d4-1 ip+1	
12	130	15	1	0	0	135,9,2,0,0	S-5 d3+6 d4-1	s11-grammar-subregion-closed
12	131	4	3	2	0	135,9,2,0,0	S-4 d3-5 d4+1 d5+2	s11-grammar-subregion-closed
12	131	5	1	3	0	135,9,2,0,0	S-4 d3-4 d4-1 d5+3	s11-grammar-subregion-closed
12	131	5	3	1	2	135,9,2,0,0	S-4 d3-4 d4+1 d5+1 ip+2	
12	131	5	5	0	1	135,9,2,0,0	S-4 d3-4 d4+3 ip+1	
12	131	6	1	2	2	135,9,2,0,0	S-4 d3-3 d4-1 d5+2 ip+2	
12	131	6	3	0	4	135,9,2,0,0	S-4 d3-3 d4+1 ip+4	
12	131	7	1	1	4	135,9,2,0,0	S-4 d3-2 d4-1 d5+1 ip+4	
12	131	8	1	0	6	135,9,2,0,0	S-4 d3-1 d4-1 ip+6	
12	132	3	3	2	0	135,9,2,0,0	S-3 d3-6 d4+1 d5+2	s11-grammar-subregion-closed
12	132	4	1	3	0	135,9,2,0,0	S-3 d3-5 d4-1 d5+3	s11-grammar-subregion-closed
12	132	4	3	1	2	135,9,2,0,0	S-3 d3-5 d4+1 d5+1 ip+2	
12	132	4	5	0	1	135,9,2,0,0	S-3 d3-5 d4+3 ip+1	
12	132	5	1	2	2	135,9,2,0,0	S-3 d3-4 d4-1 d5+2 ip+2	
12	132	5	3	0	4	135,9,2,0,0	S-3 d3-4 d4+1 ip+4	
12	132	6	1	1	4	135,9,2,0,0	S-3 d3-3 d4-1 d5+1 ip+4	
12	132	7	1	0	6	135,9,2,0,0	S-3 d3-2 d4-1 ip+6	
12	133	2	3	2	0	135,9,2,0,0	S-2 d3-7 d4+1 d5+2	s11-grammar-subregion-closed
12	133	3	1	3	0	135,9,2,0,0	S-2 d3-6 d4-1 d5+3	s11-grammar-subregion-closed
12	133	3	3	1	2	135,9,2,0,0	S-2 d3-6 d4+1 d5+1 ip+2	
12	133	3	5	0	1	135,9,2,0,0	S-2 d3-6 d4+3 ip+1	
12	133	4	1	2	2	135,9,2,0,0	S-2 d3-5 d4-1 d5+2 ip+2	
12	133	4	3	0	4	135,9,2,0,0	S-2 d3-5 d4+1 ip+4	
12	133	5	1	1	4	135,9,2,0,0	S-2 d3-4 d4-1 d5+1 ip+4	
12	133	6	1	0	6	135,9,2,0,0	S-2 d3-3 d4-1 ip+6	
12	134	1	3	2	0	135,9,2,0,0	S-1 d3-8 d4+1 d5+2	s11-grammar-subregion-closed
12	134	2	1	3	0	135,9,2,0,0	S-1 d3-7 d4-1 d5+3	s11-grammar-subregion-closed
12	134	2	3	1	2	135,9,2,0,0	S-1 d3-7 d4+1 d5+1 ip+2	
12	134	2	5	0	1	135,9,2,0,0	S-1 d3-7 d4+3 ip+1	
12	134	3	1	2	2	135,9,2,0,0	S-1 d3-6 d4-1 d5+2 ip+2	
12	134	3	3	0	4	135,9,2,0,0	S-1 d3-6 d4+1 ip+4	
12	134	4	1	1	4	135,9,2,0,0	S-1 d3-5 d4-1 d5+1 ip+4	
12	134	5	1	0	6	135,9,2,0,0	S-1 d3-4 d4-1 ip+6	
12	135	0	3	2	0	135,9,2,0,0	d3-9 d4+1 d5+2	s11-grammar-subregion-closed
12	135	1	1	3	0	135,9,2,0,0	d3-8 d4-1 d5+3	s11-grammar-subregion-closed
12	135	1	3	1	2	135,9,2,0,0	d3-8 d4+1 d5+1 ip+2	
12	135	1	5	0	1	135,9,2,0,0	d3-8 d4+3 ip+1	
12	135	2	1	2	2	135,9,2,0,0	d3-7 d4-1 d5+2 ip+2	
