n	source_class	target_class	rule
7	5906.lswap-423441640591.txt	5906.lswap-17203113788c.txt	9ffeb4ce9bae
7	5906.lswap-423441640591.txt	5906.lswap-25804d565b10.txt	510b5a794970
7	5906.lswap-423441640591.txt	5906.lswap-3baeeea281f2.txt	430f8ba0d5bf
7	5906.lswap-423441640591.txt	5906.lswap-469763027c57.txt	48c30fab9556
7	5906.lswap-423441640591.txt	5906.lswap-469763027c57.txt	bbf1b4974173
7	5906.lswap-423441640591.txt	5906.lswap-469763027c57.txt	dd454bcc3c5a
7	5906.lswap-423441640591.txt	5906.lswap-52f45c5e8e22.txt	8e620393073b
7	5906.lswap-423441640591.txt	5906.lswap-52f45c5e8e22.txt	f4b9a13ff36c
7	5906.lswap-423441640591.txt	5906.lswap-5764c730eaee.txt	98aeb647340c
7	5906.lswap-423441640591.txt	5906.lswap-5764c730eaee.txt	9ffeb4ce9bae
7	5906.lswap-423441640591.txt	5906.lswap-5dbb54e50268.txt	e76c9c894e18
7	5906.lswap-423441640591.txt	5906.lswap-6bd82af50a4e.txt	51225a9bb93e
7	5906.lswap-423441640591.txt	5906.lswap-6bd82af50a4e.txt	a9587b440eca
7	5906.lswap-423441640591.txt	5906.lswap-6d7ea156bdcc.txt	bd508e5023d8
7	5906.lswap-423441640591.txt	5906.lswap-6d7ea156bdcc.txt	ddf5bfe474bf
7	5906.lswap-423441640591.txt	5906.lswap-7602ba885180.txt	5e3e40b58466
7	5906.lswap-423441640591.txt	5906.lswap-964ebce5847f.txt	c32545fa8a66
7	5906.lswap-423441640591.txt	5906.lswap-964ebce5847f.txt	e311a814616f
7	5906.lswap-423441640591.txt	5906.lswap-a28e203d65dc.txt	430f8ba0d5bf
7	5906.lswap-423441640591.txt	5906.lswap-a28e203d65dc.txt	bbdd86597cc7
7	5906.lswap-423441640591.txt	5906.lswap-af54b6f406a6.txt	39fe21f51977
7	5906.lswap-423441640591.txt	5906.lswap-af54b6f406a6.txt	760f0d23e496
7	5906.lswap-423441640591.txt	5906.lswap-b55f23a2f470.txt	c442200796dc
7	5906.lswap-423441640591.txt	5906.lswap-b55f23a2f470.txt	e6a2ec270f5f
7	5906.lswap-423441640591.txt	5906.lswap-df71274e07be.txt	038dbff96d7c
7	5906.lswap-423441640591.txt	5906.lswap-e0920da719d9.txt	0dcc7a5a1ff7
7	5906.lswap-423441640591.txt	5906.lswap-e0920da719d9.txt	2c06ce315361
7	5906.lswap-423441640591.txt	5906.lswap-e2d18fca77cb.txt	94e83c3c75fb
7	5906.lswap-423441640591.txt	5906.lswap-e2d18fca77cb.txt	f609e3a8e480
7	5906.lswap-423441640591.txt	5906.lswap-eeb9a73f4b33.txt	6e943a6ae528
7	5906.lswap-423441640591.txt	5906.lswap-f6dbf9989449.txt	5e3e40b58466
7	5906.lswap-423441640591.txt	5906.lswap-f6dbf9989449.txt	8fc24bd78fad
7	5906.lswap-423441640591.txt	5906.up-d2559533f431.txt	709cf47fa2d3
7	5906.lswap-423441640591.txt	5906.up-d2559533f431.txt	8709489b69c1
7	5906.lswap-423441640591.txt	5906.up-e948752d6a32.txt	151c9d94814a
7	5906.lswap-423441640591.txt	5906.up-e948752d6a32.txt	3f4b1bcb6fa8
7	5906.lswap-423441640591.txt	5906.up-eebb02e3baec.txt	3394d4cf4ce9
7	5906.lswap-423441640591.txt	5906.up-eebb02e3baec.txt	b84e5852608b
7	5906.lswap-469763027c57.txt	5906.lswap-1e70957354f1.txt	9ae93052f1a3
7	5906.lswap-469763027c57.txt	5906.lswap-1e70957354f1.txt	cfa4043ac971
