rule_id	n	shape_eo_ei_do_di	source_tables	n_pairs	inverse_id	inverse_present	rev_frame_id	rev_present	invrev_id	undirected_object	undirected_mult	reversal_object	reversal_mult	full_object	full_mult	census_undirected_edges	edgeset_group	census_undirected_edges	edgeset_group
64494227b63c	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	9105aba16b54	Y	a4513254683d	N	702308504be2	64494227b63c	2	64494227b63c	1	64494227b63c	2	4	E0238	4	E0238
64747b1aaa96	7	108,108,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	71e1161ee3eb	Y	1d16cacba0be	Y	d306546e9989	64747b1aaa96	2	1d16cacba0be	2	1d16cacba0be	4	8	E0077	8	E0077
65b414a14871	7	198,198,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b90b8c0dcceb	Y	9c68c9e6931d	N	d479bf6bc7ab	65b414a14871	2	65b414a14871	1	65b414a14871	2	4	E0239	4	E0239
65b9d86f9b57	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b426a4d5583d	Y	7930a256a7bc	N	5fa6f7683665	65b9d86f9b57	2	65b9d86f9b57	1	65b9d86f9b57	2	4	E0240	4	E0240
65d9c5d02da1	7	84,84,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=8,rules_n7_a4840_gen2.tsv=20	65d9c5d02da1	Y	65d9c5d02da1	Y	65d9c5d02da1	65d9c5d02da1	1	65d9c5d02da1	1	65d9c5d02da1	1	10	E0241	10	E0241
65e6ee3248d6	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c589e2232376	Y	dcabc927a335	Y	b3530b0fdb4c	65e6ee3248d6	2	65e6ee3248d6	2	65e6ee3248d6	4	4	E0242	4	E0242
65faf8c9cd20	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ac9bbabf002d	Y	a281daa84496	Y	686a622fdddc	65faf8c9cd20	2	65faf8c9cd20	2	65faf8c9cd20	4	2	E0243	2	E0243
66c7854e6888	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	c6fe0326a117	Y	603f4004dbe4	N	3545dc412c9b	66c7854e6888	2	66c7854e6888	1	66c7854e6888	2	8	E0244	8	E0244
6714c4a96bb4	7	48,48,0,0	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=4,rules_n7_a256.tsv=4	6714c4a96bb4	Y	6714c4a96bb4	Y	6714c4a96bb4	6714c4a96bb4	1	6714c4a96bb4	1	6714c4a96bb4	1	2	E0245	2	E0245
67eacd157bbc	7	36,36,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=3	3394d4cf4ce9	Y	90d033b7ddbf	Y	b84e5852608b	3394d4cf4ce9	2	67eacd157bbc	2	3394d4cf4ce9	4	8	E0137	8	E0137
686a622fdddc	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a281daa84496	Y	ac9bbabf002d	Y	65faf8c9cd20	686a622fdddc	2	686a622fdddc	2	65faf8c9cd20	4	2	E0243	2	E0243
687cb1131075	7	168,168,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	ebacd04c78bb	Y	5e2b629e006d	N	24e6b2e7cdab	687cb1131075	2	687cb1131075	1	687cb1131075	2	2	E0246	2	E0246
68b839f8740c	7	48,49,2,1	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=1,rules_n7_a256.tsv=1	21134d34e6b2	Y	21d49b444c2e	N	16fbb35027fe	21134d34e6b2	2	68b839f8740c	1	21134d34e6b2	2	1	E0090	1	E0090
6930b7d208a7	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b0c4e9f7edee	Y	9d43d80d96dc	Y	83998764da35	6930b7d208a7	2	6930b7d208a7	2	6930b7d208a7	4	2	E0247	2	E0247
6956c983c235	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c65aef8bfb75	Y	1d9d6b4be098	Y	205e00aedd5c	6956c983c235	2	1d9d6b4be098	2	1d9d6b4be098	4	2	E0080	2	E0080
698dcf70c661	7	108,108,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	bac45191348c	Y	de15cd4bfd10	N	af34780ca686	698dcf70c661	2	698dcf70c661	1	698dcf70c661	2	2	E0248	2	E0248
6a51a52b89c4	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	6e38383cfc72	Y	f153287fe2b7	N	7b6e19010b02	6a51a52b89c4	2	6a51a52b89c4	1	6a51a52b89c4	2	8	E0249	8	E0249
6a6961005e6e	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	ef2d70e4fcf5	Y	af2802484319	Y	cf7caaa9c7fc	6a6961005e6e	2	6a6961005e6e	2	6a6961005e6e	4	4	E0250	4	E0250
6ad2d9f5eaae	7	330,330,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8868d5db8f95	Y	ce97bc4f2544	N	6304c679bb54	6ad2d9f5eaae	2	6ad2d9f5eaae	1	6ad2d9f5eaae	2	1	E0251	1	E0251
6ae7d8b11d5e	7	396,390,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	11d2586bfe7f	Y	d10beed41948	N	0cd9e3d2a2ca	11d2586bfe7f	2	6ae7d8b11d5e	1	11d2586bfe7f	2	1	E0048	1	E0048
6af13929fbb1	7	498,504,9,3	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	573ebdfa18ad	Y	182fd78e79e9	N	9142102585df	573ebdfa18ad	2	6af13929fbb1	1	573ebdfa18ad	2	1	E0219	1	E0219
6bef45ce8a91	7	276,276,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	f0ace59fbec2	Y	6bef45ce8a91	Y	f0ace59fbec2	6bef45ce8a91	2	6bef45ce8a91	1	6bef45ce8a91	2	1	E0252	1	E0252
6c0329aa4489	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	c6701c2a9601	Y	85fefda07013	N	763b947f638f	6c0329aa4489	2	6c0329aa4489	1	6c0329aa4489	2	8	E0253	8	E0253
6c1de5190355	7	324,324,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	1cbe0c8fcdd7	Y	52729c3c6d30	N	7c3bf8dcf149	1cbe0c8fcdd7	2	6c1de5190355	1	1cbe0c8fcdd7	2	1	E0076	1	E0076
6c8a5f9ef1df	7	204,204,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	9c3648cce8b5	Y	f80306670fc5	N	accc02ff5fa1	6c8a5f9ef1df	2	6c8a5f9ef1df	1	6c8a5f9ef1df	2	2	E0254	2	E0254
6c91c41eaa3d	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=5	e2a2c6dd2c41	Y	fed32e0553ef	N	30d793431b05	6c91c41eaa3d	2	6c91c41eaa3d	1	6c91c41eaa3d	2	8	E0255	8	E0255
6d61e25e2762	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=5	de09595a70f4	Y	708a0040633c	N	f750d770cbe2	6d61e25e2762	2	6d61e25e2762	1	6d61e25e2762	2	8	E0256	8	E0256
6d77557bf8f2	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d2922ca9327a	Y	f67057a04d42	Y	a6bd3e103a4c	6d77557bf8f2	2	6d77557bf8f2	2	6d77557bf8f2	4	4	E0257	4	E0257
6e21f7e985fe	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	46267e810eac	Y	1aab49e12fe7	N	56bafa20e0e9	46267e810eac	2	6e21f7e985fe	1	46267e810eac	2	8	E0181	8	E0181
6e38383cfc72	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	6a51a52b89c4	Y	7b6e19010b02	N	f153287fe2b7	6a51a52b89c4	2	6e38383cfc72	1	6a51a52b89c4	2	8	E0249	8	E0249
6e943a6ae528	7	162,162,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	5bbd9f177d9c	Y	a0f723e09f22	N	529abfe9b753	5bbd9f177d9c	2	6e943a6ae528	1	5bbd9f177d9c	2	2	E0223	2	E0223
709cf47fa2d3	7	138,138,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	279bcba663d9	Y	8709489b69c1	Y	ff4cfd62723a	279bcba663d9	2	709cf47fa2d3	2	279bcba663d9	4	4	E0104	4	E0104
7145048de6a4	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	96ebdab07f84	Y	5906bb868c59	N	b64910763264	7145048de6a4	2	7145048de6a4	1	7145048de6a4	2	8	E0258	8	E0258
718c06223017	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	0203e75132fa	Y	1654681308dc	N	0f51b2a6462a	0203e75132fa	2	718c06223017	1	0203e75132fa	2	4	E0004	4	E0004
71e1161ee3eb	7	108,108,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	64747b1aaa96	Y	d306546e9989	Y	1d16cacba0be	64747b1aaa96	2	71e1161ee3eb	2	1d16cacba0be	4	8	E0077	8	E0077
71fce178fd55	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	4bf7e3748717	Y	bf9503ec8f9d	N	09e40c2ba7cf	4bf7e3748717	2	71fce178fd55	1	4bf7e3748717	2	10	E0194	10	E0194
72397e2f680a	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	d24f63edf5b4	Y	1b2582810ab2	N	d37f1c4a5c8a	72397e2f680a	2	72397e2f680a	1	72397e2f680a	2	16	E0259	16	E0259
725677205daf	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	fb50a523fce2	Y	02397927f53b	Y	74d503e42116	725677205daf	2	02397927f53b	2	02397927f53b	4	8	E0005	8	E0005
72b83588e07a	7	132,132,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=2,rules_n7_a4840_gen2.tsv=3	ffee627b3f58	Y	72b83588e07a	Y	ffee627b3f58	72b83588e07a	2	72b83588e07a	1	72b83588e07a	2	3	E0260	3	E0260
72d376c5571d	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=8	4c6e579a7560	Y	4c6e579a7560	Y	72d376c5571d	4c6e579a7560	2	4c6e579a7560	2	4c6e579a7560	2	9	E0197	9	E0197
73139a04654a	7	420,426,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	2917468c0fac	Y	e7517ef42eb3	N	ac13e9a751f0	2917468c0fac	2	73139a04654a	1	2917468c0fac	2	1	E0112	1	E0112
733959bbeaa7	7	420,426,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	feafb676717b	Y	402eab5bf842	N	867a77bf11de	733959bbeaa7	2	733959bbeaa7	1	733959bbeaa7	2	1	E0261	1	E0261
740597538dde	7	330,330,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d905cae1efa8	Y	2bb8f44abf61	N	7b716a750a51	740597538dde	2	740597538dde	1	740597538dde	2	1	E0262	1	E0262
746b5fef63fc	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	cf88f66916d6	Y	1b3ab0dffdf8	N	5e4ebafb66c5	746b5fef63fc	2	746b5fef63fc	1	746b5fef63fc	2	32	E0263	32	E0263
74d503e42116	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	02397927f53b	Y	fb50a523fce2	Y	725677205daf	02397927f53b	2	74d503e42116	2	02397927f53b	4	8	E0005	8	E0005
74d91872eeb5	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=14	cb67e923a6ca	Y	74d91872eeb5	Y	cb67e923a6ca	74d91872eeb5	2	74d91872eeb5	1	74d91872eeb5	2	16	E0264	16	E0264
75a33d1c2c49	7	324,324,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	a68147808d5d	Y	75a33d1c2c49	Y	a68147808d5d	75a33d1c2c49	2	75a33d1c2c49	1	75a33d1c2c49	2	1	E0265	1	E0265
75eb1aaf73a5	7	48,48,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	8555e9811683	Y	75eb1aaf73a5	Y	8555e9811683	75eb1aaf73a5	2	75eb1aaf73a5	1	75eb1aaf73a5	2	1	E0266	1	E0266
760f0d23e496	7	186,186,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	c89c9cf370a2	Y	c8950117c47b	N	9c5746eb1438	760f0d23e496	2	760f0d23e496	1	760f0d23e496	2	4	E0267	4	E0267
766a1e2136e6	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	92fdb9aa2892	Y	4a3a3fcef415	N	29a061d43f09	766a1e2136e6	2	766a1e2136e6	1	766a1e2136e6	2	2	E0268	2	E0268
76eea8394053	7	336,336,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e30ae9185786	Y	6ce22cd227d3	N	c03a031dae23	76eea8394053	2	76eea8394053	1	76eea8394053	2	1	E0269	1	E0269
7762bf9a1f83	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	3f5aa66e7f8b	Y	7762bf9a1f83	Y	3f5aa66e7f8b	3f5aa66e7f8b	2	7762bf9a1f83	1	3f5aa66e7f8b	2	3	E0165	3	E0165
77edc40696c8	7	108,108,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	5bf23f32ca54	Y	1a44253e72b0	N	37cbae347c6f	5bf23f32ca54	2	77edc40696c8	1	5bf23f32ca54	2	2	E0224	2	E0224
77f471f848b0	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	1d66c35e4a35	Y	036086865b82	N	c9dc815dc393	1d66c35e4a35	2	77f471f848b0	1	1d66c35e4a35	2	4	E0078	4	E0078
781dcd7d819f	7	108,108,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=4	80b2932b3a5d	Y	781dcd7d819f	Y	80b2932b3a5d	781dcd7d819f	2	781dcd7d819f	1	781dcd7d819f	2	10	E0270	10	E0270
78a113fc5546	7	168,168,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	1ba1dace333f	Y	f1f041fbfb63	N	e525d9fd225e	1ba1dace333f	2	78a113fc5546	1	1ba1dace333f	2	4	E0074	4	E0074
794f3186b56e	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c2def9f0e515	Y	c6d8a7497e1a	N	7f4ed36423bc	794f3186b56e	2	794f3186b56e	1	794f3186b56e	2	8	E0271	8	E0271
795829b2a5e4	7	414,420,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	f7a831b9b150	Y	b23065523d17	N	1ca0d6b694e6	795829b2a5e4	2	795829b2a5e4	1	795829b2a5e4	2	1	E0272	1	E0272
79bbc2526e76	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	d88a6cb7c03b	Y	583e6c0e888c	N	f6f083216426	79bbc2526e76	2	79bbc2526e76	1	79bbc2526e76	2	4	E0273	4	E0273
79d92aface79	7	444,450,9,3	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	0bc4fb89c460	Y	79d92aface79	Y	0bc4fb89c460	0bc4fb89c460	2	79d92aface79	1	0bc4fb89c460	2	1	E0031	1	E0031
7a76f11797d8	7	216,216,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	2b5c256071ab	Y	44ea12e0de12	N	1631062d749b	2b5c256071ab	2	7a76f11797d8	1	2b5c256071ab	2	4	E0118	4	E0118
7b5542740cec	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	45e1abda4c12	Y	ca0b8a1206c8	N	c166a6f5a3ee	45e1abda4c12	2	7b5542740cec	1	45e1abda4c12	2	16	E0180	16	E0180
7b8c90303ed0	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e97471679399	Y	9ca1059f7d02	Y	633ce2d3f413	7b8c90303ed0	2	7b8c90303ed0	2	633ce2d3f413	4	4	E0236	4	E0236
7ba96ea7958d	7	504,510,9,3	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	e5001e80d3d0	Y	2ef478951260	N	9e3da3f72f27	7ba96ea7958d	2	7ba96ea7958d	1	7ba96ea7958d	2	1	E0274	1	E0274
7c184c5270f6	7	180,180,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	30361e285fae	Y	b35537cca3e2	N	a5cddce6b8e1	30361e285fae	2	7c184c5270f6	1	30361e285fae	2	4	E0129	4	E0129
7c2769543fc5	7	48,48,0,0	rules_n7.tsv,rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7.tsv=10,rules_n7_a256.tsv=10,rules_n7_a4840_gen2.tsv=9	2c806c1bf6e3	Y	7c2769543fc5	Y	2c806c1bf6e3	2c806c1bf6e3	2	7c2769543fc5	1	2c806c1bf6e3	2	19	E0122	19	E0122
7c9659982f8f	7	192,192,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	0a44fc281e4b	Y	dda3a807fd9e	N	f6ee21389b41	0a44fc281e4b	2	7c9659982f8f	1	0a44fc281e4b	2	2	E0027	2	E0027
7da937df9f1b	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=5	223da8cfb8a5	Y	9409fdd5d1e7	N	440cb30f5d12	223da8cfb8a5	2	7da937df9f1b	1	223da8cfb8a5	2	8	E0095	8	E0095
7dae29ff7561	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ba64a6bdcb29	Y	0b103858d4c4	N	0c71299a9036	7dae29ff7561	2	7dae29ff7561	1	7dae29ff7561	2	8	E0275	8	E0275
7df19d789c5d	7	25,24,1,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	1174ffd57013	Y	0b35fcf9032f	N	d991c7511bad	1174ffd57013	2	7df19d789c5d	1	1174ffd57013	2	2	E0047	2	E0047
7df736fe1c4c	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d3f5b74d7545	Y	d3f5b74d7545	Y	7df736fe1c4c	7df736fe1c4c	2	7df736fe1c4c	2	7df736fe1c4c	2	1	E0276	1	E0276
7dfddb482d3c	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	a32416d5301e	Y	d9dc50d2ad15	N	d7f2e2957931	7dfddb482d3c	2	7dfddb482d3c	1	7dfddb482d3c	2	8	E0277	8	E0277
7e00c873941d	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=7	defc0816dfd5	Y	b02b5f8c2f86	N	9fa7d29857ec	7e00c873941d	2	7e00c873941d	1	7e00c873941d	2	8	E0278	8	E0278
7e77409c1574	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	23e5226ea9dd	Y	26357b845d60	N	b3eacc1868b2	23e5226ea9dd	2	7e77409c1574	1	23e5226ea9dd	2	2	E0099	2	E0099
7f04bb1041b3	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=4	e1d1870a78cd	Y	9fe4e634229e	N	1c8c752ed5af	7f04bb1041b3	2	7f04bb1041b3	1	7f04bb1041b3	2	10	E0279	10	E0279
7f1b18477bd6	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	cad1abae462c	Y	b8b5aa95fc10	N	731d5fd7c0e7	7f1b18477bd6	2	7f1b18477bd6	1	7f1b18477bd6	2	4	E0280	4	E0280
801e28b3acb6	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b83b30ee08ce	Y	ce6c866f9d29	Y	3fec56d50447	801e28b3acb6	2	801e28b3acb6	2	3fec56d50447	4	2	E0166	2	E0166
803ec382c593	7	12,12,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=7	48c30fab9556	Y	803ec382c593	Y	48c30fab9556	48c30fab9556	2	803ec382c593	1	48c30fab9556	2	10	E0186	10	E0186
80502d87428e	7	300,300,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e26634da2f8e	Y	7961bf342b1e	N	7af2a8619dad	80502d87428e	2	80502d87428e	1	80502d87428e	2	1	E0281	1	E0281
80b2932b3a5d	7	108,108,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=4	781dcd7d819f	Y	80b2932b3a5d	Y	781dcd7d819f	781dcd7d819f	2	80b2932b3a5d	1	781dcd7d819f	2	10	E0270	10	E0270
80d27d30ff66	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8126cee8c426	Y	91b3d23eb353	N	fd6323dd373c	80d27d30ff66	2	80d27d30ff66	1	80d27d30ff66	2	4	E0282	4	E0282
8126cee8c426	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	80d27d30ff66	Y	fd6323dd373c	N	91b3d23eb353	80d27d30ff66	2	8126cee8c426	1	80d27d30ff66	2	4	E0282	4	E0282
814f28d8ff6a	7	180,180,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	f5fd978d8b6a	Y	814f28d8ff6a	Y	f5fd978d8b6a	814f28d8ff6a	2	814f28d8ff6a	1	814f28d8ff6a	2	1	E0283	1	E0283
81d3a556dfde	7	198,198,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	19e1c21182bd	Y	ad559c2ff7f6	N	d4be81bcc9b2	19e1c21182bd	2	81d3a556dfde	1	19e1c21182bd	2	4	E0070	4	E0070
821e83c01b7c	7	186,186,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	c1f9c93a5c27	Y	bcfa7c45d899	N	36c826e85470	821e83c01b7c	2	821e83c01b7c	1	821e83c01b7c	2	2	E0284	2	E0284
82d464ef22d6	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	e8e466f2309f	Y	547e13ea111a	N	659f198c589d	82d464ef22d6	2	82d464ef22d6	1	82d464ef22d6	2	8	E0285	8	E0285
833239f93d60	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=28	833239f93d60	Y	1214d29890a5	N	1214d29890a5	833239f93d60	1	833239f93d60	1	833239f93d60	1	16	E0286	16	E0286
8373a022eef2	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=28	5ff76078c599	Y	5be9d4918e05	N	cf790b7e7212	5ff76078c599	2	8373a022eef2	1	5ff76078c599	2	32	E0232	32	E0232
83998764da35	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	9d43d80d96dc	Y	b0c4e9f7edee	Y	6930b7d208a7	83998764da35	2	83998764da35	2	6930b7d208a7	4	2	E0247	2	E0247
83c3a7fffd4f	7	456,450,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	e83a0f9fb71e	Y	8a672ed8e37f	N	6651d1e1a118	83c3a7fffd4f	2	83c3a7fffd4f	1	83c3a7fffd4f	2	1	E0287	1	E0287
83d54a67702c	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=13	d6c04566fc39	Y	4c5c039a654f	N	5fe48bf93641	83d54a67702c	2	83d54a67702c	1	83d54a67702c	2	20	E0288	20	E0288
83f2a26fb1ab	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	36706f4e334b	Y	087d17ed7a36	N	20dfd634c39d	36706f4e334b	2	83f2a26fb1ab	1	36706f4e334b	2	16	E0140	16	E0140
8411b9baf058	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	5135b7adb396	Y	182de566f286	N	0cf462831a68	5135b7adb396	2	8411b9baf058	1	5135b7adb396	2	4	E0207	4	E0207
84209a8c0f2c	7	96,96,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	41a730999ec8	Y	779d8b92dfff	N	3cb309c151f7	41a730999ec8	2	84209a8c0f2c	1	41a730999ec8	2	4	E0171	4	E0171
8439efc11368	7	96,96,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	39b993f37fda	Y	7990d0013e38	N	aa658e787b4f	39b993f37fda	2	8439efc11368	1	39b993f37fda	2	4	E0152	4	E0152
847f96324af3	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	aa54b27dcfe9	Y	d9a67fe024a0	N	79ab4478ec3b	847f96324af3	2	847f96324af3	1	847f96324af3	2	8	E0289	8	E0289
8480c2d421f7	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	39ea17aa2020	Y	828279114de0	N	7df952873676	39ea17aa2020	2	8480c2d421f7	1	39ea17aa2020	2	8	E0153	8	E0153
8483f8b7ecb1	7	108,108,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	4c331cf536a0	Y	fa708a9c92a5	N	ae6a4aaa0134	4c331cf536a0	2	8483f8b7ecb1	1	4c331cf536a0	2	2	E0195	2	E0195
84a31d178833	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=4	0485c22c758e	Y	cb803cb36edd	N	6e90bee81f01	0485c22c758e	2	84a31d178833	1	0485c22c758e	2	8	E0014	8	E0014
8504a603e291	7	168,168,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	f2cd8c1f4d2e	Y	2a65b364f9a9	N	f6829c8ed99e	8504a603e291	2	8504a603e291	1	8504a603e291	2	8	E0290	8	E0290
8555e9811683	7	48,48,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	75eb1aaf73a5	Y	8555e9811683	Y	75eb1aaf73a5	75eb1aaf73a5	2	8555e9811683	1	75eb1aaf73a5	2	1	E0266	1	E0266
